wkn,name,instrument_id
ETFL07,DEKA EO STOXX SEL.DIV.30 U.ETF,56783
ETFL08,DEKA MSCI EUROPE LC UCITS ETF,43199
ETFL09,DK MSCI USA LC,59828
ETFL10,DEKA MSCI JAPAN LC UCITS ETF,52145
ETFL11,DEKA IBOXX EO L.SOV.D.1-10 U.ETF,59375
ETFL12,DEKA IBOXX EO L.SOV.D.1-3 U.ETF,44267
ETFL13,DEKA IBOXX EO L.SOV.D.3-5 U.ETF,56453
ETFL14,DEKA IBOXX EO L.SOV.D.5-7 U.ETF,43157
ETFL15,DEKA IBOXX EO L.SOV.D.7-10 U.ETF,52415
ETFL16,DEKA IBOXX EO L.SOV.D.10+ U.ETF,54773
ETFL17,DEKA DT.BÖRSE EUROG.GER. U.ETF,48335
ETFL18,DEKA DT.BÖRSE EUROG.GER.1-3 U.ETF,49856
ETFL19,DEKA DT.BÖRSE EUROG.GER.3-5 U.ETF,51932
ETFL20,DEKA DT.BÖRSE EUROG.GER.5-10 U.ETF,60002
ETFL21,DEKA DT.BÖRSE EUROG.GER.10+ U.ETF,44006
ETFL22,DEKA DT.BÖRSE EUROGOV.GER.M.MKT.U.ETF,49112
ETFL23,DEKA DAXPLUS MAXIMUM DIV.U.ETF,42377
ETFL25,DK STOXX EUROPE 50,52412
ETFL26,DK MSCI USA,43397
ETFL27,DK MSCI USA MC,45701
ETFL28,DEKA MSCI EUROPE UCITS ETF,56366
ETFL29,DEKA MSCI EUROPE MC UCITS ETF,59921
ETFL30,DEKA MSCI JAPAN UCITS ETF,43898
ETFL31,DEKA MSCI JAPAN MC UCITS ETF,47264
ETFL32,DK MSCI CHIN.EX A SH.U.E.,49946
ETFL34,DEKA MSCI EMERGING MKTS. UCITS ETF,52154
ETFL35,DEKA IBOXX EO LIQ.GER.COV.D.U.ETF,59105
ETFL37,DEKA IBOXX EO LIQ.CORP.DIV.U.ETF,43460
ETFL38,DEKA IBOXX EO LIQ.NON-FIN.D.U.ETF,50966
ETFL42,DEKA DT.BÖRSE EUROGOV FRANCE U.ETF,52973
ETFL43,DEKA DAX EX FINANCIALS,99570
ETFL44,DEKA MDAX,45026
ETFL45,DEKA MSCI EUROPE EX EMU,99588
ETFL46,DEKA EUROSTOXX 50,99585
ETFL47,DEKA OEKOM EO NACHH.U.ETF,196089
ETFL48,DEKA EURO ISTOXX EX FIN DIVIDEND,212037
ETFL49,DEKA EUROZONE RENDITE PLUS 1-10,212097
ETFL50,DEKA MSCI WORLD UCITS ETF,767473
ETFL51,DEKA GERMANY 30 UCITS ETF,940324
ETFL52,DEKA US TREAS.7-10 UC.ETF,940327
ETFL53,DEKA EO CORP.0-3 LIQ.U.E.,940330
ETFL54,DEKA MSCI GERM.CL.CH.ESG,1662627
ETFL55,DEKA MSCI EMU CLI.CH.ESG,1662630
ETFL56,DEKA MSCI EUROP.C.CH.ESG,1510398
ETFL57,DEKA MSCI USA CLI.CH.ESG,1662633
ETFL58,DEKA MSCI WORLD C.CH.ESG,1510401
ETFL59,Deka MSCI EUR Corporates Climate Change ESG ETF,1585371
EWG0LD,EUWAX GOLD,43544
EWG2LD,BOERSE STUTTG. EUWAX-GOLD,773390
LYX000,MUL-LYX.IT.EQ.PIR ETF CEO,1373097
LYX006,LYX.PEA S+P 500 ETF CEOC,1371894
LYX007,M-LY.IN.DL10Y I.EX.UE ADL,806412
LYX00A,MUL-L.CO US TR.10+Y DEOHM,1373037
LYX00B,MUL-LYX.MSCI A.C.W.UC.ETF,1373193
LYX00C,MUL-LYX.MSCI A.C.W.UC.ETF,756990
LYX00F,MUL-LYX.NASDAQ-100 UE A,794957
LYX00G,MUL-L.US C.S.2 EOA,947046
LYX00R,MUL-LYX.MSCI EM CL.CH.DLA,1373247
LYX00S,MU-LYXOR CEO GB EOD,1455694
LYX00T,MUL-LYX. JPX-NI.400 DEODH,998817
LYX00U,MUL-L.AS.PA.E.JAP. DL DIS,1373199
LYX011,MUL-L.CHIN.ENT. EOA,810667
LYX013,MUL-L.HONG KONG EOD,810658
LYX014,MUL-L.AS.E.JAP. EOA,810661
LYX015,MUL-L.AS.P.E.J. EOA,810664
LYX016,MUL-L.O.M.KOREA EOA,810655
LYX018,MUL-L.M.SEMI.ESG FILT.EOA,810652
LYX019,MUL-L.M.INDON. EOA,823626
LYX01C,MUL-LYX.MSCI RUSSI.DIS.LS,1373229
LYX01G,MULYX CORUS MHDGEOEOD,1373067
LYX01H,MUL-L.C.G.GOV.BD EFT MHED,1373298
LYX01J,MUL-L.C.G.GOV.BD EFT DLD,1373295
LYX01V,LIF-600 AUTOM. EOA,806406
LYX01W,LIF-600 BANKS EOA,794960
LYX01X,LIF-600 BAS.RE. EOA,794963
LYX01Y,LIF-600 CHEMIC. EOA,806409
LYX01Z,LIF-600 CO.+MA. EOA,801273
LYX02B,MUL-L.M.BRAZIL EOA,823629
LYX02C,MUL-L.EA.E.E.R. EOA,823632
LYX02D,MUL-L.EM LA.AM. EOA,823635
LYX02F,MUL-L.M.TURKEY EOA,823644
LYX02H,LIF-600 FI.SER. EOA,801276
LYX02J,LIF-600 F.+BEV. EOA,794966
LYX02K,LIF-600 HEALTH. EOA,794969
LYX02L,LIF-600 IN.G.+S EOA,801279
LYX02M,LIF-600 INSURA. EOA,801282
LYX02N,LIF-600 MEDIA EOA,801285
LYX02P,LIF-600 OIL+G. EOA,794972
LYX02Q,LIF-600 PER.+H. EOA,801288
LYX02R,LIF-600 RETAIL EOA,801291
LYX02S,LIF-600 TECHN. EOA,794975
LYX02T,LIF-600 TELEC. EOA,794978
LYX02U,LIF-600 TR.+LEI EOA,801294
LYX02V,LIF-600 UTILIT. EOA,794981
LYX02Z,MUL-LYX.NASDAQ DAHEOA,1454022
LYX038,MUL-LYXOR FFDLC DLD,1373280
LYX039,LIF-600 MEDIA EOD,1373265
LYX03D,MUL-LX.EO GOV.BD D,1373121
LYX03E,MUL-LYXOR FTSE 100 LS D,1373124
LYX03F,MUL-LYX.CO.MSCI JAP. EOHD,1232706
LYX040,MUL-LX.EO GOV.BD5-7Y EOD,1232700
LYX041,MUL-LX.EO GOV.BD7-10Y EOD,1233880
LYX042,MUL-L.EO GOV EOD,1239349
LYX043,MUL-L.EA.E.E.R. EOD,1373286
LYX045,MUL-L.M.TAIWAN EOD,1373289
LYX047,LIF-SM.OV.RE EOD,1232697
LYX048,LIF-EO.GO.BD 25 EOD,1239343
LYX049,LIF-COR.E.ST50 EOD,1225146
LYX04A,MUL-LYX.DAX DR EOD,1187387
LYX04B,LIF-600 AUTOM. EOD,1225149
LYX04C,LIF-600 BANKS EOD,1239337
LYX04D,LIF-600 BAS.RE. EOD,1373268
LYX04E,LIF-600 CHEMIC. EOD,1373271
LYX04F,LIF-600 CO.+MA. EOD,1239340
LYX04G,LIF-600 FI.SER. EOD,1239328
LYX04H,LIF-600 F.+BEV. EOD,1225152
LYX04J,LIF-600 HEALTH. EOD,1187381
LYX04K,LIF-600 IN.G.+S EOD,1225155
LYX04L,LIF-600 INSURA. EOD,1230252
LYX04M,LIF-600 OIL+G. EOD,1187384
LYX04N,LIF-600 PER.+H. EOD,1225158
LYX04P,LIF-600 RETAIL EOD,1239331
LYX04Q,LIF-600 TECHN. EOD,1225161
LYX04R,LIF-600 TELEC. EOD,1373274
LYX04S,LIF-600 TR.+LEI EOD,1239334
LYX04T,LIF-600 UTILIT. EOD,1373277
LYX04V,MUL-LYX.D.L.DAX EOD,1373283
LYX04W,MUL-LX.EO GOV.BD 10-15Y D,1232694
LYX04X,MUL-LX.EO GOV.BD1-3Y EOD,1232688
LYX04Y,MUL-LX.EO GOV.BD15+Y EOD,1239346
LYX04Z,MUL-L.EO GO EOD,1232691
LYX05A,MUL-LYX.COR.MSC YND,1232703
LYX05F,MUL-L.M.W.C.C.E DLA,1373253
LYX05G,MUL-L.M.E.C.C.E EOA,1373250
LYX05H,MUL-L.S+PEUPACE EOA,1373379
LYX05J,MUL-LS+P500PACE DLA,1373388
LYX05K,MUL-L.S.E.PAC EOA,1373391
LYX05L,MUL-L.S.G.D.PAC DLA,1373385
LYX05V,MUL-LYX.NASDAQ DLD,1231044
LYX0AC,MUL-LYXOR DAX DR UC.ETF A,44174
LYX0AD,MUL-LYX.DLY.LEVDAX U.E. A,43346
LYX0AG,LYXOR ETF MSCI WORLD,58508
LYX0B6,LYX ETF EUR CASH,47981
LYX0BA,LYXOR INDIA,44129
LYX0BF,LYX.MSCI GREECE U.E.D,44270
LYX0BQ,LYX.MSCI IDIA U.E.CDL,1371786
LYX0BT,LYX.JAP.(TOPIX)(DR) DYN,1371789
LYX0BX,LYX ETF MSCI EM,55130
LYX0BZ,LYX.EURO ST.50D.(2X)L. A,44315
LYX0C5,LYX.CAC 40 DA.(-1X)INV. A,1371804
LYX0C6,LYX.CAC40DLY(2X)LEV.U.ETF,1371807
LYX0CA,LYX.WLD WAT.(DR)UC.ETF D,54635
LYX0CB,LYX.MSCI NE ESG FIL.DR D,45878
LYX0CV,LYXOR MSCI E.M.U.ETF C-DL,220562
LYX0EZ,LYX.PEA OB.ET.EO ETF AEOC,1371915
LYX0FS,LYXOR ETF S&P 500,57707
LYX0FU,LYXOR ETF S&P ASX 200,54671
LYX0FV,LY.D.SHORTDAX X2 UETF A,45305
LYX0FW,LYXOR ETF DAILY DOUBLE SHORT BUND,44093
LYX0FY,LYX.SMI D.(-2X)I.UETF A,1371810
LYX0FZ,MUL-LYX.S+P500UC.ETF DDL,1225143
LYX0G0,MUL-LYX.MSCI W.IN.ADL,1372938
LYX0G1,MUL-LYX.MSCI W.TS.TRUECDL,220500
LYX0G2,MUL-LYX.MSCI W.MA.ADL,1372944
LYX0G3,MUL-LYX.MSCI W.HCTRUE ADL,1372935
LYX0G4,MUL-LYX.MSCI W.UT.ADL,1372947
LYX0G5,MUL-LYX.MSCI WCS TRUE ADL,1372929
LYX0G6,MUL-LYX.MSCI WCD U.ETFADL,1372926
LYX0G7,MUL-LYX.MSCI W.FI. ADL,1372932
LYX0G8,MUL-LYX.MSCI W.EN. ADL,1415927
LYX0GH,LYXOR MSCI WORLD CONSUM. DISCRET. TR,50075
LYX0GJ,LYXOR MSCI WORLD CONSUM. STAPLES TR,55910
LYX0GK,MUL-LYX.MSCI W.EN. AEO,44210
LYX0GL,LYXOR MSCI WORLD FINANCIALS TR,58601
LYX0GM,LYXOR MSCI WORLD HEALTH CARE TR,50066
LYX0GN,LYXOR MSCI WORLD INDUSTRIALS TR,46970
LYX0GP,LYXOR MSCI WORLD INFORMATION TECHNO. TR,54650
LYX0GQ,LYXOR MSCI WORLD MATERIALS TR,57095
LYX0GR,LYXOR MSCI WORLD TELECOMMUN. SERV. TR,58052
LYX0GS,LYXOR MSCI WORLD UTILITIES TR,44465
LYX0GZ,MUL-LYX.MSCI W.ITTRUE ADL,1372941
LYX0MB,LYX.BTP DA(-2X)INV.UETF A,1371816
LYX0MC,LYX.CAC MID 60(DR) D,288766
LYX0MS,LYX.RUSS.1000 GR.UETF A,1567159
LYX0NY,Lyxor Japan (TOPIX) Dly hedgd,178413
LYX0P8,LYXOR I.-C.EOS.300(DR)DEO,1372971
LYX0PM,LYXOR ETF S&P 500 VIX FUTURES ENHANCED ROLL,56642
LYX0PP,LYXOR ETF SG GLOBAL QUALITY INCOME NTR,43739
LYX0Q0,LY.I.-L.CO.ST.EO 600(DR)A,288757
LYX0Q1,LYXOR I.-C.EOS.300(DR)UEA,288781
LYX0Q2,LYXOR I.-CO.EO ST.50(DR)A,284807
LYX0Q9,MUL-LYX.S+P500UC.ETF A,1372995
LYX0R1,LYXOR MDAX,43355
LYX0R5,LYXOR ETF MSCI WDH,232515
LYX0R9,LYX.EU.ST.50(DR)U.E.DHDLA,1371909
LYX0RD,MUL-LYS+PEOZESGDIAR D,220534
LYX0RE,LYXOR ETF SP5 DH,220564
LYX0RP,LYX.10YUS T.D.(-2X)I.UE A,1371840
LYX0RV,L.FTSE IT.PMI PIR 20 UE A,1371846
LYX0S0,L.FTSE E./N.D.E.U.ETF CEO,1371858
LYX0S5,LYX.MSCI USA ESG (DR)UE C,1371834
LYX0S7,LY.PEA CH.(MSCI CHI)U.ETF,1371882
LYX0SL,LYX.HW.WP MSCI CH.A(DR) A,220476
LYX0SZ,LYX.PEA MSCI WO.U.ETF CEO,1371873
LYX0T3,MUL-LYXOR FED FDS USD A,1373016
LYX0T6,LIF-LYESGDLCOBDDR D,1373025
LYX0T9,LYX.EU.ST.50(DR)U.E.DHLSA,1374249
LYX0TD,LYX.MSCI WRLD UETF MHEOD,1371843
LYX0TE,LYX.PEA MSCI E.M. UETF CE,1371837
LYX0TF,L.P.MSCI AC APXJ.UETF CEO,1371861
LYX0TJ,LYX.PEA MSCI KO U.ETF CEO,1371867
LYX0TL,L.PR(MSCI R.IMI S.GDR)CEO,1371876
LYX0TM,MUL-LY.IB.EO L.H.Y.BB A,220560
LYX0TS,LYXOR MSCI PAC X J,220482
LYX0U5,LYX USD 10Y INFL EXPECTATION,353100
LYX0U6,LYX EUR 2-10Y INFL EXPECTATN,352845
LYX0UE,LYX.PEA MSCI IN.U.ETF CEO,1371864
LYX0UF,L.PEA NASDAQ-100 UETF CEO,1371888
LYX0UG,LYX.PEA S+P 500 U.ETF CEO,1371891
LYX0UL,LYX.PEA WOR.WAT.U.ETF CEO,1371900
LYX0UN,LY.PEA D.J.IN.AV.UETF CEO,1371855
LYX0UU,LYXOR IF-LYX.SM.O.R.UECLS,1373013
LYX0UV,LYXOR IF-LYX.SM.O.R.UECDL,1373019
LYX0UW,M-L.S+P 500 D.(-2X)I.UE A,865755
LYX0V0,LYX-ESGDLHY(DR)U.E BMHEOD,1373043
LYX0V1,LYX.I-BOAML DL HY BD D,1373040
LYX0V3,LYXOR ETF MSCI EX EMU CDL,1371912
LYX0V7,MUL-LYX.PAN AFR.UCITS A,223350
LYX0VA,MUL-LY.C.IB.DL TR.7-10Y D,865761
LYX0VB,LYX.EU.ST.50(DR)U.E.DHSFA,1371906
LYX0VD,LIF-LYESGDLCOBDDR MHEOD,1373028
LYX0VE,LYXOR ETF EUROMTS AAA GOVMNT BOND,278532
LYX0VF,LYXOR ETF EUROMTS 15+Y,278523
LYX0VG,LYXOR ETF EUROMTS 5-7Y,278526
LYX0VH,LYXOR ETF EUROMTS 7-10Y,278529
LYX0VQ,MUL-LYX.S+P500U.ETF DHSFD,1373031
LYX0VT,M-L.CO.IB.DL TR.1-3Y(DR)D,306595
LYX0VU,M.-L.C.IB.DL T.5-7Y(DR)UE,306601
LYX0VV,MUL-LYX.IB.LS L.C.L.D. D,306610
LYX0VW,MUL-LYX.COUKGOBD(DR)UE D,306589
LYX0VX,MUL-LC.UKGOINFLDRUE D,306607
LYX0VY,LYXOR US TIPS DR UCITS ETF,353097
LYX0W2,LYXOR ETF MSCI EMU GROWTH,497403
LYX0W3,LYXOR ETF MSCI EMU SMALL CAP,497400
LYX0W4,LYXOR MSCI EMU VALUE,498486
LYX0W5,LYX.IF-L.DL F.R.N.E.MHEOD,1373088
LYX0W8,MUL-LYXOR JPX-NI.400 A,1373103
LYX0W9,MUL-LYX.JPX-NI.400 DHEOA,1373112
LYX0WA,MUL-LYXOR GREEN BD(DR) A,865764
LYX0WF,LYX.IF-L.DL F.R.N.ETF D,1373085
LYX0WH,LYXOR INDEX-L.STOXX EU.600(DR),465402
LYX0WK,MUL-L.CO US TR.1-3Y MHEOD,1373034
LYX0WM,LYXOR IF-L.SM.CSH U.E.CEO,888141
LYX0WQ,MUL-LYXOR GR.BD(DR) MHEOA,688579
LYX0WT,LYX.I-BO. EO STHY BD D,1373100
LYX0WU,L.IF-L.E.10Y I.B.G.B. A,1373091
LYX0WV,L.I-L.E.1-3Y I.B.G.B. D,499824
LYX0X6,MUL-LYX.G.BD ESG S.DR ACC,1045715
LYX0XA,MUL-LYX.JPX-NI.400 DHDLA,1373109
LYX0XB,MUL-L.CORE MSCI EMU(DR) D,688600
LYX0XF,MUL-L.EUROM.10-15YI.G. A,688609
LYX0XH,MUL-LX.EUROM.1-3Y I.G. A,688603
LYX0XJ,MUL-LX.EUROM.3-5Y I.G. A,688606
LYX0XK,MUL-LX.EUROM.AL.M.I.G. A,530461
LYX0XL,MUL-LX.EUROM.INF.LINK. A,578409
LYX0XP,MUL-LYX. FTSE 100 MHEOA,1373127
LYX0XQ,MUL-LYX. FTSE 100 MHDLA,1373130
LYX0XR,MUL-LYX. FTSE 100 A,865773
LYX0XS,MUL-LX.GL.GEN.EQUALI. A,865779
LYX0XU,MUL-L.C.T.R./C.C.EE EOA,1373205
LYX0XV,MUL-LYX.MSCI RUSSI.UC.ETF,1373226
LYX0XX,MUL-LYX. JPX-NI.400 CLSDH,1373106
LYX0Y0,LIF-L.F.E/N D.E EOD,765859
LYX0Y1,LIF-L.F.E/N G.D DLD,1373187
LYX0Y2,LIF-L.F.E/N G.D EOD,756993
LYX0Y5,LIF-L.I.USL.E.S DLD,744583
LYX0Y6,LIF-L.I.USL.E.S EOD,1373172
LYX0Y9,LI-L.S.E.S.D30 EOD,765865
LYX0YA,LX.IF-LYCOUKEQALCADR D,688717
LYX0YB,MUL-LYX.CO.MOR.US EQ.DR D,688714
LYX0YC,MUL-LYX.CO.MSCI JAP.DR A,609074
LYX0YD,MUL-LYX.CO.MSCI WLD DR A,602539
LYX0YF,MUL-LYX.MSCI EM ASIA A,688720
LYX0YG,MUL-LYX.MSCI EM ESG T.L.A,688708
LYX0YJ,MUL-LYX.MSCI EMU ES.T.EOA,643078
LYX0YK,MUL-LYX.MSCI USA ESG LE.A,642394
LYX0YL,MUL-LYX.MSCI WL.ESG T.L.A,640314
LYX0YW,MUL-LYX.MSCI CN DLA,889536
LYX0YX,LY.I.-ESG EO HI.YI.UE EOD,746671
LYX0YZ,LIF- LEMTSCBA EOA,744580
LYX0Z0,MUL-LYX.EO F.R.N.UETF ACC,744589
LYX0Z1,MUL-L.C.R.C.C.C.EX-E.TR,810646
LYX0Z2,MUL-L.C.T.R./C.C.EE ACC,810649
LYX0Z3,MUL-LESGEOCOBDEXFIDRUE,744592
LYX0Z4,MUL-LYX.EO CORP.BD UC.ETF,744595
LYX0Z5,MUL-L.EO STOX.B.DR UC.ETF,756978
LYX0Z6,MUL-L.EOM.H.R.M.W.G.B.1-3,756981
LYX0Z7,MUL-L.EOM.H.R.M.W.G.B.3-5,756984
LYX0Z9,MUL-L.IBOX.USD T.10Y+DR D,746668
LYX0ZA,LIF-EO.GO.BD 25(DR)EOA,1373175
LYX0ZC,LYXOR CAC 40(DR)UE EOA,1371918
LYX0ZG,LIF-DIS.TEC.ETF DLA,1150828
LYX0ZH,LIF-DIG.EC.ETF DLA,1150834
LYX0ZJ,LIF-FUT.MOB.ETF DLA,1150837
LYX0ZK,LIF-SM.CIT.ETF DLA,1150840
LYX0ZL,LIF-MILLEN.ETF DLA,1150831
LYX0ZN,LYX.IF-ROB.AI DLA,767560
LYX0ZQ,MUL-L.CO.US TIPS(DR) C DL,1373064
LYX0ZR,MUL-L.M.U.C.C.E DLA,1373244
LYX0ZV,LYX-GHYSE.ETF DLA,1373310
LYX0ZW,LYX-GHYSE.ETF EOA,1373313
LYX0ZY,MUL-LYX.MSCI EMU DR C EO,1373118
LYX1LS,MUL-LYX.MSCI E. MHEOA,1626078
LYX1LU,MUL-LMSCSWESGLE HGDEOA,1626072
LYX988,LIF-M.W.CT.P.E. DLA,1373394
LYX99A,MUL-LYX.M.E.ES.L.DR ACCEO,1373235
LYX99B,MUL-L.C.G.I.L.1-10Y BD DR,1373208
LYX99D,MUL-L.C.G.I.L.1-10Y BD DR,1373214
LYX99E,MUL-L.C.G.I.L.1-10Y BD DR,1626075
LYX99G,MUL-L.MSCI E.MK.EX C.DL A,910213
LYX99M,LY.C.JA.GO.BDDR YND,1626081
LYX9ZA,L.MSCI WORLD EOA,1626057
LYX9ZB,L.MSCI WORLD EOA,1626054
LYX9ZN,LYX.DL CO.BD DLA,1626060
LYX9ZP,LYX-ESGUSDHY DLA,1626066
LYX9ZQ,LI-EOHIYI EOA,1626084
LYX9ZR,MULLEOGVGRBDETF EOA,1626087
LYX9ZS,MUL-LY.US.TR DLA,1626063
LYX9ZT,MUL-LYX.C.GR.BD BEOA,1558797
LYX9ZU,MUL-LMSCSWES DLD,1626069
PB6R1B,BNP PAR.ISS. O.E. ETC,923204
UB42AA,UBS-TECHNO. MSCI EMERG.MRKT. A,55625
